year,name,description,longitude,latitude
2019,Waterfront Venues Melbourne,Other Administrative Services n.e.c.,144.93921,-37.81504
2019,Almina,Cafes and Restaurants,144.93921,-37.81504
2019,The Coffee Shed Cafe,Takeaway Food Services,144.93921,-37.81504
2019,Four Points By Sheraton Melbourne Docklands,Accommodation,144.93829,-37.815459999999995
2019,Docklands Pizzaria,Cafes and Restaurants,144.9402,-37.81429
2019,Aree Thai,Cafes and Restaurants,144.9402,-37.81429
2019,Replay cafe,Cafes and Restaurants,144.9402,-37.81429
2019,Capri At The Quays Cafe,Cafes and Restaurants,144.94299999999998,-37.813559999999995
2019,Billy's District,Cafes and Restaurants,144.93776,-37.81317
2019,Gozleme King,Cafes and Restaurants,144.93776,-37.81317
2019,Le Cirque Fine Foods,Cafes and Restaurants,144.93776,-37.81317
2019,Old Man Pho,Cafes and Restaurants,144.93776,-37.81317
2019,Gold Leaf Harbour View Restaurant Pty Ltd,Cafes and Restaurants,144.93776,-37.81317
2019,Gelatoria On the Docks,Takeaway Food Services,144.93776,-37.81317
2019,The Coffee Club Waterfront City,Cafes and Restaurants,144.93776,-37.81317
2019,Sakura Sushi Bar,Cafes and Restaurants,144.93776,-37.81317
2019,KFC,Takeaway Food Services,144.93776,-37.81317
2019,Igloo Cafe & St Moritz Bar,Cafes and Restaurants,144.93565,-37.81214
2019,Humble Cafe,Cafes and Restaurants,144.94186000000002,-37.81286
2019,Cold Rock Docklands,Takeaway Food Services,144.93761,-37.811890000000005
2019,Boost Juice Waterfront City,Takeaway Food Services,144.93761,-37.811890000000005
2019,Cafe Bourgeois,Cafes and Restaurants,144.9412,-37.81308
2019,Sea on Quay,Cafes and Restaurants,144.95247,-37.82287
2019,Zahra Jabriye,Cafes and Restaurants,144.95247,-37.82287
2019,Bababoi,Cafes and Restaurants,144.95247,-37.82287
2019,Pud Thai Vs Pho,Cafes and Restaurants,144.95247,-37.82287
2019,Crown Plaza,Accommodation,144.95501000000002,-37.82267
2019,The Wharf Hotel,"Pubs, Taverns and Bars",144.95354,-37.82257
2019,Byblos Bar & Restaurant,Cafes and Restaurants,144.95354,-37.82257
2019,Yarra Dragon,Cafes and Restaurants,144.95354,-37.82257
2019,Jamps Cafe,Cafes and Restaurants,144.95354,-37.82257
2019,Riverside Teppanyaki,Cafes and Restaurants,144.95354,-37.82257
2019,Man Mo @ Wtc,Cafes and Restaurants,144.95354,-37.82257
2019,Baraonda,Takeaway Food Services,144.95354,-37.82257
2019,Degani Bakery Cafe,Cafes and Restaurants,144.95354,-37.82257
2019,Hooks @ The Yarra,Cafes and Restaurants,144.94748,-37.82483
2019,Sassone By The Riverside,Cafes and Restaurants,144.94644,-37.82486
2019,Urban Hub,Supermarket and Grocery Stores,144.94122,-37.82356
2019,Pizze Societe,Takeaway Food Services,144.94122,-37.82356
2019,Jasmin 1 Melbourne,Cafes and Restaurants,144.9432,-37.8243
2019,The Espressonist,Cafes and Restaurants,144.9432,-37.8243
2019,Mad Duck Cafe,Cafes and Restaurants,144.9432,-37.8243
2019,The Catholic Leadship Centre,Religious Services,144.99056000000002,-37.81058
2019,East Melbourne General Store,Supermarket and Grocery Stores,144.98871,-37.814820000000005
2019,George Street Cafe,Cafes and Restaurants,144.98818,-37.81576
2019,The Tippier & Co,"Pubs, Taverns and Bars",144.98825,-37.816390000000006
2019,Espresso Extraction,Takeaway Food Services,144.98559,-37.81619
2019,Il Duca Restaurant,Cafes and Restaurants,144.98559,-37.81619
2019,The Grey Smith,Cafes and Restaurants,144.98596,-37.81622
2019,Tadka Hut Indian Cuisine,Cafes and Restaurants,144.98731,-37.81635
2019,Nikko Sushi Noodle,Takeaway Food Services,144.98737,-37.816359999999996
2019,Geppetto Trattoria,Cafes and Restaurants,144.98743000000002,-37.816359999999996
2019,Hard Pressed,Cafes and Restaurants,144.98755,-37.81638
2019,Jolimont Cafe,Cafes and Restaurants,144.98763,-37.816390000000006
2019,Comfort Hotel East Melbourne,Accommodation,144.98818,-37.81047
2019,Square & Compass,Cafes and Restaurants,144.98412,-37.809779999999996
2019,Gourmet Pizza Bar,Cafes and Restaurants,144.98561999999998,-37.81005
2019,Grocery Bar East Melbourne,Cafes and Restaurants,144.98561999999998,-37.81005
2019,Kiwi Tribeca Fish Burger Bar,Takeaway Food Services,144.98561999999998,-37.81005
2019,Freeo's,Cafes and Restaurants,144.98418999999998,-37.81108
2019,Zouki Cafe,Cafes and Restaurants,144.9841,-37.81228
2019,Grandpa Giuseppe,Cafes and Restaurants,144.9841,-37.81228
2019,Magnolia Court Boutique Hotel,Accommodation,144.9853,-37.81337
2019,Hotel Pullman Melbourne On The Park,Accommodation,144.9835,-37.81582
2019,Da Bruno Ristorante Pizza,Cafes and Restaurants,144.9843,-37.81584
2019,Two Fat Indians,Cafes and Restaurants,144.98451,-37.815940000000005
2019,My Sushi Japanese Cafe,Cafes and Restaurants,144.98483000000002,-37.81609
2019,Laurent - Boulangerie Patisserie,Cafes and Restaurants,144.98483000000002,-37.81609
2019,Charlie Cox,Cafes and Restaurants,144.98483000000002,-37.81609
2019,KereKere Green,Cafes and Restaurants,144.98046000000002,-37.81296
2019,Hudsons Coffee Freemasons,Cafes and Restaurants,144.98225,-37.809459999999994
2019,Degani @ East Melbourne,Cafes and Restaurants,144.9787,-37.80964
2019,Zio's Ristorante,Cafes and Restaurants,144.9787,-37.80938
2019,Solah,Cafes and Restaurants,144.97998,-37.80919
2019,The Four,Takeaway Food Services,144.97445,-37.80901
2019,Albert St Deli,Cafes and Restaurants,144.97468,-37.80907
2019,Sir Osborn,Cafes and Restaurants,144.97352,-37.80899
2019,Cafe Ecco,Cafes and Restaurants,144.97361999999998,-37.8085
2019,East Side Story Bar + Cafe,Cafes and Restaurants,144.97489,-37.80863
2019,Victoria's Secret Bar & Cafe,Takeaway Food Services,144.97429,-37.80856
2019,Zouki Cafe Eye & Ear Hospital,Cafes and Restaurants,144.97626,-37.80887
2019,Cafe Lansdowne,Cafes and Restaurants,144.97812,-37.80904
2019,Basement Espresso,Cafes and Restaurants,144.97789,-37.80895
2019,Strangers Corridor,Cafes and Restaurants,144.97415,-37.81086
2019,Zouki on the Park,Cafes and Restaurants,144.97721,-37.8115
2019,Mr Tod.,Takeaway Food Services,144.97575,-37.81162
2019,Mr Tod,Cafes and Restaurants,144.97575,-37.81162
2019,Park Hyatt Melbourne,Accommodation,144.97651000000002,-37.81131
2019,Treasury Cafe,Cafes and Restaurants,144.97561000000002,-37.81282
2019,Mantra On Jolimont / Boundary Line Bar,Accommodation,144.97828,-37.81795
2019,Mugs Alley,Cafes and Restaurants,144.97588000000002,-37.81643
2019,Aggies Cafe Bar Restaurant,Cafes and Restaurants,144.97998,-37.81681
2019,Spotless Services,Cafes and Restaurants,144.98316,-37.82
2019,Pho Flinders Express,Cafes and Restaurants,144.96461000000002,-37.818059999999996
2019,Pepperoni's,Cafes and Restaurants,144.96455,-37.81793
2019,Hella Good,Takeaway Food Services,144.96455,-37.81793
2019,McDonalds,Cafes and Restaurants,144.9645,-37.81783
2019,The Joint Bar,"Pubs, Taverns and Bars",144.96433000000002,-37.81742
2019,Mad Mex Flinders Lane,Cafes and Restaurants,144.96433000000002,-37.81742
2019,Randy Dragon,"Pubs, Taverns and Bars",144.96385,-37.817640000000004
2019,Brewton Coffee Roasters,Cafes and Restaurants,144.96348999999998,-37.81776
2019,Pronto on Flinders,Cafes and Restaurants,144.96323,-37.81785
2019,Cafe Del Corso,Cafes and Restaurants,144.96274,-37.817859999999996
2019,Cafe Leon,Takeaway Food Services,144.96271000000002,-37.81859
2019,Marquitos Cafe,Cafes and Restaurants,144.96271000000002,-37.81859
2019,Straits Cafe,Cafes and Restaurants,144.96358,-37.81819
2019,Rachel's Rooms,Cafes and Restaurants,144.96403,-37.81807
2019,Kimchi Tray,Cafes and Restaurants,144.96435,-37.81807
2019,Joyci Sushi,Takeaway Food Services,144.96435,-37.81807
2019,Cafe 34,Cafes and Restaurants,144.96244,-37.81799
2019,Maha Restaurant,Cafes and Restaurants,144.96253000000002,-37.81819
2019,Bond Street Kitchen,Cafes and Restaurants,144.96258,-37.8183
2019,Paper Tiger Espresso Bar,Takeaway Food Services,144.96263000000002,-37.81841
2019,Migo's,Cafes and Restaurants,144.96493999999998,-37.81718
2019,Om Vegetarian,Cafes and Restaurants,144.96488,-37.8173
2019,Melbourne Halal Food Centre,Takeaway Food Services,144.96488,-37.8173
2019,Metro Baguette,Takeaway Food Services,144.96509,-37.81766
2019,Walker's Doughnuts,Takeaway Food Services,144.96509,-37.81766
2019,Sushi Hub Elizabeth Street,Takeaway Food Services,144.96509,-37.81766
2019,Roule Galette,Cafes and Restaurants,144.96643,-37.81682
2019,Heart Baker Bun Mee,Takeaway Food Services,144.9663,-37.81686
2019,Dukes Coffee Roasters,Cafes and Restaurants,144.96617,-37.816990000000004
2019,The Journal Canteen,Cafes and Restaurants,144.9659,-37.81706
2019,Cafe Andiamo,Cafes and Restaurants,144.9659,-37.81706
2019,The Organic Food & Wine Deli,Other Specialised Food Retailing,144.9659,-37.81706
2019,Mock Turtle Degraves,Cafes and Restaurants,144.9659,-37.81706
2019,Xpressomondo,Cafes and Restaurants,144.96548,-37.81711
2019,Degraves Espresso,Cafes and Restaurants,144.96548,-37.81711
2019,Seedling Cafe,Takeaway Food Services,144.96548,-37.81711
2019,Jing Jai Thai,Cafes and Restaurants,144.96548,-37.81711
2019,RMB Cafe,Cafes and Restaurants,144.96548,-37.81711
2019,The Quarter,Cafes and Restaurants,144.96548,-37.81711
2019,The Mill House Bar,"Pubs, Taverns and Bars",144.9653,-37.817240000000005
2019,Platform 270,Cafes and Restaurants,144.96535,-37.81769
2019,Yarra Sushi,Takeaway Food Services,144.96563,-37.817609999999995
2019,Il Tempo 2 Pasta,Cafes and Restaurants,144.96563,-37.817609999999995
2019,Spanish Doughnuts El Churro Cafe,Cafes and Restaurants,144.96563,-37.817609999999995
2019,United Backpackers,Accommodation,144.966,-37.81752
2019,Metro Burgers,Takeaway Food Services,144.966,-37.81752
2019,II Tempo Bar,Cafes and Restaurants,144.966,-37.81752
2019,Little Cupcakes,Bakery Product Manufacturing (Non-factory based),144.966,-37.81752
2019,Flora Indian Restaurant & Cafe,Cafes and Restaurants,144.96636,-37.81736
2019,Young & Jacksons,"Pubs, Taverns and Bars",144.96702,-37.81736
2019,Hungry Jack's Pty Ltd,Cafes and Restaurants, , 
2019,Cathedral Coffee,Takeaway Food Services,144.9667,-37.81674
2019,Swanston Halal Food Centre,Cafes and Restaurants,144.9667,-37.81674
2019,Kisume Pty Ltd,Cafes and Restaurants,144.96868,-37.816179999999996
2019,Ezard,Cafes and Restaurants,144.96838,-37.816359999999996
2019,The Adelphi Hotel,Accommodation,144.96838,-37.816359999999996
2019,Om Nom,Cafes and Restaurants,144.96838,-37.816359999999996
2019,Wheelly Good Coffee,Cafes and Restaurants,144.96813999999998,-37.81674
2019,Movida Next Door,Cafes and Restaurants,144.96909,-37.81671
2019,Movida,Cafes and Restaurants,144.96909,-37.81671
2019,Ikkoryu Fukuoka Ramen,Cafes and Restaurants,144.96925,-37.81599
2019,Chapter House Coffee,Takeaway Food Services,144.96768,-37.816790000000005
2019,Strozzi Restaurant,Cafes and Restaurants,144.96327,-37.81705
2019,Huxtaburger,Takeaway Food Services,144.96278999999998,-37.81729
2019,Little Bean Bambini,Takeaway Food Services,144.96278999999998,-37.81729
2019,Roll'D,Takeaway Food Services,144.96278999999998,-37.81729
2019,Vapiano,Cafes and Restaurants,144.96278999999998,-37.81729
2019,Cafe Mesh,Takeaway Food Services,144.96278999999998,-37.81729
2019,Crema Espresso @ 357,Cafes and Restaurants,144.96278999999998,-37.81729
2019,Cafenatics 367,Cafes and Restaurants,144.96244,-37.81728
2019,Falcon 367,Cafes and Restaurants,144.96244,-37.81728
2019,Breadtop,Bakery Product Manufacturing (Non-factory based),144.96413,-37.81697
2019,Shuji Sushi,Cafes and Restaurants,144.96219,-37.81759
2019,Midtown Cafe & Catering,Cafes and Restaurants,144.96382,-37.816629999999996
2019,Souk Kitchen & Bar,Cafes and Restaurants,144.96366,-37.81693
2019,Mensousai Mugen,Cafes and Restaurants,144.96366,-37.81693
2019,Maa Kin,Cafes and Restaurants,144.96368,-37.81727
2019,Yum Yum Dumplings,Cafes and Restaurants,144.96392,-37.817190000000004
2019,Robot Sushi & Bar,Cafes and Restaurants,144.96392,-37.817190000000004
2019,Northeast China Family,Cafes and Restaurants,144.96392,-37.817190000000004
2019,Bistro Du Peuple,Cafes and Restaurants,144.96392,-37.817190000000004
2019,Cuff Food & Wine,Cafes and Restaurants,144.96392,-37.817190000000004
2019,Cafe Vicolino,Cafes and Restaurants,144.96546999999998,-37.81664
2019,Eliana Lulu,Cafes and Restaurants,144.96546999999998,-37.81664
2019,Shandong Mama Mini,Takeaway Food Services,144.96546999999998,-37.81664
2019,Eurolane Cafe,Cafes and Restaurants,144.9656,-37.8166
2019,Centro Espresso Caffe,Takeaway Food Services,144.9656,-37.8166
2019,Cafe Issus,Cafes and Restaurants,144.9656,-37.8166
2019,Yen Sushi Noodle,Takeaway Food Services,144.9656,-37.8166
2019,The Soup Place,Takeaway Food Services,144.9656,-37.8166
2019,Hell's Kitchen,"Pubs, Taverns and Bars",144.9656,-37.8166
2019,Aix Cafe Creperie Salon,Cafes and Restaurants,144.9656,-37.8166
2019,Jungle Juice Bar,Takeaway Food Services,144.9656,-37.8166
2019,3 Lt Monkeys,Takeaway Food Services,144.9656,-37.8166
2019,Tako Sushi Japanses Cafe,Cafes and Restaurants,144.96633,-37.81584
2019,Happy Lemon Melbourne,Takeaway Food Services,144.96633,-37.81584
2019,Three Drops Espresso,Cafes and Restaurants,144.96633,-37.81584
2019,Ganache Chocolate Lounge,Cafes and Restaurants,144.96583,-37.81606
2019,Brunetti City,Cafes and Restaurants,144.96565,-37.81635
2019,Whirl'd Juice,Takeaway Food Services,144.96534,-37.8162
2019,Lindt Chocolat Cafe,Cafes and Restaurants,144.96498,-37.81655
2019,Oda Sushi,Cafes and Restaurants,144.96596,-37.81649
2019,Laneway Greens,Takeaway Food Services,144.96596,-37.81649
2019,La Kuaizi,Cafes and Restaurants,144.9662,-37.81642
2019,Maccaroni Trattoria Italiana,Cafes and Restaurants,144.9661,-37.816
2019,Lello Pasta Bar,Cafes and Restaurants,144.96876,-37.81545
2019,Supernormal,Cafes and Restaurants,144.96831,-37.81566
2019,Box Seafood Restaurant,Cafes and Restaurants,144.96771,-37.81547
2019,Allegro Restaurant,Cafes and Restaurants,144.96743,-37.81581
2019,Lobby Lounge,Cafes and Restaurants,144.96743,-37.81581
2019,Cocoa Bean Cafe,Cafes and Restaurants,144.96171999999999,-37.81629
2019,Poked,Takeaway Food Services,144.96217,-37.81617
2019,Billys Lane,Cafes and Restaurants,144.96217,-37.81617
2019,Sushi & Nori Melbourne,Cafes and Restaurants,144.96217,-37.81617
2019,PappaRich 360 Collins,Cafes and Restaurants,144.96217,-37.81617
2019,8bit 360,Cafes and Restaurants,144.96217,-37.81617
2019,Makan,Cafes and Restaurants,144.96217,-37.81617
2019,Earl Canteen 360 Collins,Cafes and Restaurants,144.96217,-37.81617
2019,Sambal Kampung,Cafes and Restaurants,144.96268999999998,-37.81602
2019,Cafenatics Equitable Place,Cafes and Restaurants,144.96341,-37.816109999999995
2019,Brown Bagels,Takeaway Food Services,144.96341,-37.816109999999995
2019,Sacred Alley Espresso Bar,Cafes and Restaurants,144.9635,-37.81592
2019,Betty's Burgers and Concrete Co,Cafes and Restaurants,144.9635,-37.81592
2019,This Side of Paradise,Cafes and Restaurants,144.9635,-37.81592
2019,Healthy Sushi Melbourne,Cafes and Restaurants,144.9633,-37.81558
2019,Heresy Coffee,Takeaway Food Services,144.9633,-37.81558
2019,Blahnik,Cafes and Restaurants,144.9633,-37.81558
2019,Oh Banh Mi,Takeaway Food Services,144.9633,-37.81558
2019,Industry Beans,Cafes and Restaurants,144.9633,-37.81558
2019,Pentolina,Cafes and Restaurants,144.96244,-37.81585
2019,Dodee Paidang Thai Bar And Cafe,Cafes and Restaurants,144.963,-37.8157
2019,B'Cos Brazilian Kitchen And Bar,Cafes and Restaurants,144.963,-37.8157
2019,11 Inch Pizza,Takeaway Food Services,144.963,-37.8157
2019,Fugazza,Cafes and Restaurants,144.963,-37.8157
2019,Nashi,Takeaway Food Services,144.963,-37.8157
2019,Uburger,Takeaway Food Services,144.963,-37.8157
2019,Viet St,Takeaway Food Services,144.963,-37.8157
2019,Sushi Hut,Takeaway Food Services,144.963,-37.8157
2019,Colori D'Italia,Cafes and Restaurants,144.96281000000002,-37.81582
2019,Kaikey's Lane,Cafes and Restaurants,144.96446,-37.81528
2019,Barbarella Gelato & Wine,Cafes and Restaurants,144.96435,-37.815529999999995
2019,Caffe Duomo,Cafes and Restaurants,144.96435,-37.815529999999995
2019,Hopetoun Tea Rooms,Cafes and Restaurants,144.96435,-37.815529999999995
2019,The Charles Dickens Tavern,"Pubs, Taverns and Bars",144.96435,-37.815529999999995
2019,Burger Project St. Collins Lane,Cafes and Restaurants,144.96489,-37.81538
2019,Royal St Collins,Cafes and Restaurants,144.96489,-37.81538
2019,Novotel Melbourne On Collins,Accommodation,144.96489,-37.81538
2019,Caffe e Torta Espresso Bar,Cafes and Restaurants,144.96489,-37.81538
2019,Think Asia,Cafes and Restaurants,144.96489,-37.81538
2019,Papadam,Cafes and Restaurants,144.96489,-37.81538
2019,70 Grams Pizza Coffee Kitchen,Cafes and Restaurants,144.96489,-37.81538
2019,Haberdasher Cafe,Cafes and Restaurants,144.96489,-37.81538
2019,Dymocks,Newspaper and Book Retailing,144.96565,-37.81542
2019,Mag Nation Pty Ltd,Newspaper and Book Retailing,144.96424,-37.81585
2019,Hudsons Elizabeth Street,Cafes and Restaurants,144.96419,-37.815909999999995
2019,Polepole Bar,"Pubs, Taverns and Bars",144.9656,-37.81483
2019,The Alley Edition,Takeaway Food Services,144.96523,-37.81507
2019,Princes Pies,Takeaway Food Services,144.96523,-37.81507
2019,Caffe e Biscotti,Cafes and Restaurants,144.96423000000001,-37.815290000000005
2019,Cafe Segovia,Cafes and Restaurants,144.96423000000001,-37.815290000000005
2019,Dinkum Pies,Cafes and Restaurants,144.96423000000001,-37.815290000000005
2019,Brown Sugar Cafe,Cafes and Restaurants,144.96423000000001,-37.815290000000005
2019,Chatime,Takeaway Food Services,144.9661,-37.815290000000005
2019,1932 Cafe & Restaurant,Cafes and Restaurants,144.9661,-37.815290000000005
2019,Switchboard Barista,Cafes and Restaurants,144.9661,-37.815290000000005
2019,Thai Viet,Cafes and Restaurants,144.96579,-37.81507
2019,30ml Coffee,Cafes and Restaurants,144.96579,-37.81507
2019,Crossways Food For Life,Cafes and Restaurants,144.96589,-37.81483
2019,Bistrot D'Orsay,Cafes and Restaurants,144.96728000000002,-37.81485
2019,Teppanyaki Inn,Cafes and Restaurants,144.96743999999998,-37.81478
2019,Verandah Cafe,Takeaway Food Services,144.96771,-37.81474
2019,The George on Collins,"Pubs, Taverns and Bars",144.96785,-37.8145
2019,Meatmaiden,Cafes and Restaurants,144.96785,-37.8145
2019,Alice's Thai Restaurant,Cafes and Restaurants,144.96708,-37.81446
2019,The Victoria Hotel Melbourne,Accommodation,144.96708,-37.81446
2019,In a Rush 150 Collins,Cafes and Restaurants,144.96818000000002,-37.81418
2019,Gold Drops - Coffee & Tea,Takeaway Food Services,144.96818000000002,-37.81418
2019,Arbory Bar and Eatery,Cafes and Restaurants,144.96583,-37.818690000000004
2019,Green Light Flinders,Cafes and Restaurants,144.96583,-37.818690000000004
2019,Pho Flinders,Cafes and Restaurants,144.96583,-37.818690000000004
2019,Famish'd,Cafes and Restaurants,144.96292,-37.81493
2019,Kape & Co,Takeaway Food Services,144.96292,-37.81493
2019,Nosh,Cafes and Restaurants,144.96292,-37.81493
2019,Oli & Levi,Cafes and Restaurants,144.96292,-37.81493
2019,Marroo,Cafes and Restaurants,144.96153,-37.81556
2019,In a Rush Espresso,Cafes and Restaurants,144.96174,-37.81561
